,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year,latitude,longitude
5951,2238,Palms,Sep-22,"59,849.20","47,879.40","6,05,741.85","4,84,593.50",2024,,
5952,2238,Palms,Oct-22,"26,914.35","21,531.50",,,2024,,
5953,2238,Palms,Nov-22,"47,142.45","37,713.95",,,2024,,
5954,2238,Palms,Dec-22,"54,037.80","43,230.25",,,2024,,
5955,2238,Palms,Jan-23,"78,315.00","62,652.00",,,2024,,
5956,2238,Palms,Feb-23,"67,410.55","53,928.40",,,2024,,
5957,2238,Palms,Mar-23,"46,354.90","37,083.90",,,2024,,
5958,2238,Palms,Apr-23,"56,772.30","45,417.85",,,2024,,
5959,2238,Palms,May-23,"38,120.15","30,496.10",,,2024,,
5960,2238,Palms,Jun-23,"59,881.85","53,299.75",,,2024,,
5961,2238,Palms,Jul-23,"54,310.10","44,492.70",,,2024,,
5962,2238,Palms,Aug-23,"97,528.40","71,583.85",,,2024,,
5963,2238,Palms,Sep-23,"53,991.50","46,977.60","6,80,779.35","5,48,407.85",2024,,
5964,2238,Palms,Oct-23,"53,300.85","41,549.90",,,2024,,
5965,2238,Palms,Nov-23,"57,368.10","47,097.20",,,2024,,
5966,2238,Palms,Dec-23,"35,216.90","34,025.55",,,2024,,
5967,2238,Palms,Jan-24,"73,902.90","50,917.35",,,2024,,
5968,2238,Palms,Feb-24,"47,777.70","39,224.10",,,2024,,
5969,2238,Palms,Mar-24,"74,381.80","61,364.15",,,2024,,
5970,2238,Palms,Apr-24,"82,245.35","64,614.35",,,2024,,
5971,2238,Palms,"May-24 Jun-24 Jul-24 Aug-24
Sep-24",,,"4,24,193.60","3,38,792.60",2024,,
5972,3169,Hansen TLF,"Sep-18
Oct-18",,,,,2024,,
5973,3169,Hansen TLF,Nov-18,,,,,2024,,
5974,3169,Hansen TLF,Dec-18,,,,,2024,,
5975,3169,Hansen TLF,Jan-19,,,,,2024,,
5976,3169,Hansen TLF,Feb-19,,,,,2024,,
5977,3169,Hansen TLF,Mar-19,,,,,2024,,
5978,3169,Hansen TLF,Apr-19,,,,,2024,,
5979,3169,Hansen TLF,May-19,,,,,2024,,
5980,3169,Hansen TLF,Jun-19,,,,,2024,,
5981,3169,Hansen TLF,Jul-19,,,,,2024,,
5982,3169,Hansen TLF,Aug-19,,,,,2024,,
5983,3169,Hansen TLF,Sep-19,1029.3,823.45,"1,029.30",823.45,2024,,
5984,3169,Hansen TLF,"Oct-19
Nov-19","2,437.20","1,949.75",,,2024,,
5985,3169,Hansen TLF,Dec-19,"3,472.05","2,777.65",,,2024,,
5986,3169,Hansen TLF,Jan-20,"1,249.00",999.20,,,2024,,
5987,3169,Hansen TLF,Feb-20,946.00,756.80,,,2024,,
5988,3169,Hansen TLF,"Mar-20 Apr-20
May-20","4,095.00
-","3,276.00
-",,,2024,,
5989,3169,Hansen TLF,Jun-20,,,,,2024,,
5990,3169,Hansen TLF,"Jul-20
Aug-20","3,651.00","2,920.80",,,2024,,
5991,3169,Hansen TLF,"Sep-20
Oct-20",,,"15,850.25","12,680.20",2024,,
5992,3169,Hansen TLF,Nov-20,106.00,84.80,,,2024,,
5993,3169,Hansen TLF,"Dec-20
Jan-21",103.00,82.40,,,2024,,
5994,3169,Hansen TLF,Feb-21,"1,404.00","1,123.20",,,2024,,
5995,3169,Hansen TLF,"Mar-21
Apr-21","1,030.00",824.00,,,2024,,
5996,3169,Hansen TLF,May-21,,,,,2024,,
5997,3169,Hansen TLF,Jun-21,"1,497.55","1,198.05",,,2024,,
5998,3169,Hansen TLF,"Jul-21
Aug-21","2,586.75","2,069.40",,,2024,,
5999,3169,Hansen TLF,Sep-21,"3,419.40","2,735.50","10,146.70","8,117.35",2024,,
6000,3169,Hansen TLF,Oct-21,"2,938.00","2,350.40",,,2024,,
6001,3169,Hansen TLF,Nov-21,"1,852.50","1,482.00",,,2024,,
6002,3169,Hansen TLF,Dec-21,"2,322.40","1,857.90",,,2024,,
6003,3169,Hansen TLF,Jan-22,27.20,"2,708.50",,,2024,,
6004,3169,Hansen TLF,Feb-22,"3,358.40",0.00,,,2024,,
6005,3169,Hansen TLF,Mar-22,"1,581.60","1,265.30",,,2024,,
6006,3169,Hansen TLF,Apr-22,668,534.4,,,2024,,
6007,3169,Hansen TLF,May-22,"3,895.60","3,116.50",,,2024,,
6008,3169,Hansen TLF,Jun-22,"2,296.00","1,836.80",,,2024,,
6009,3169,Hansen TLF,Jul-22,"1,468.00","1,174.40",,,2024,,
6010,3169,Hansen TLF,Aug-22,"3,899.00","3,119.20",,,2024,,
6011,3169,Hansen TLF,Sep-22,0.00,0.00,"24,306.70","19,445.40",2024,,
6012,3169,Hansen TLF,Oct-22,"6,622.00","5,297.60",,,2024,,
6013,3169,Hansen TLF,Nov-22,"6,082.00","4,865.60",,,2024,,
6014,3169,Hansen TLF,Dec-22,"3,957.80","3,166.25",,,2024,,
6015,3169,Hansen TLF,Jan-23,"1,697.00","1,357.60",,,2024,,
6016,3169,Hansen TLF,Feb-23,"1,799.00","1,439.20",,,2024,,
6017,3169,Hansen TLF,"Mar-23
Apr-23","2,458.80","1,967.04",,,2024,,
6018,3169,Hansen TLF,May-23,,,,,2024,,
6019,3169,Hansen TLF,Jun-23,,,,,2024,,
6020,3169,Hansen TLF,Jul-23,,,,,2024,,
6021,3169,Hansen TLF,Aug-23,,,,,2024,,
6022,3169,Hansen TLF,Sep-23,-13.30,,"22,603.30","18,093.29",2024,,
6023,3169,Hansen TLF,Oct-23,0.30,,,,2024,,
6024,3169,Hansen TLF,"Nov-23
Dec-23",13.00,,,,2024,,
6025,3169,Hansen TLF,Jan-24,,,,,2024,,
6026,3169,Hansen TLF,Feb-24,,,,,2024,,
6027,3169,Hansen TLF,Mar-24,,,,,2024,,
6028,3169,Hansen TLF,Apr-24,,,,,2024,,
6029,3169,Hansen TLF,May-24,,,,,2024,,
6030,3169,Hansen TLF,Jun-24,,,,,2024,,
6031,3169,Hansen TLF,Jul-24,,,,,2024,,
6032,3169,Hansen TLF,Aug-24,,,,,2024,,
6033,3169,Hansen TLF,Sep-24,,,13.30,-,2024,,
6034,1105,Hashmarks,Oct-13,"63,259.14","49,737.45",,,2024,,
6035,1105,Hashmarks,Nov-13,"36,886.70","29,509.35",,,2024,,
6036,1105,Hashmarks,Dec-13,"47,664.55","38,131.65",,,2024,,
6037,1105,Hashmarks,Jan-14,"50,167.63","39,509.20",,,2024,,
6038,1105,Hashmarks,Feb-14,"29,882.35","30,328.30",,,2024,,
6039,1105,Hashmarks,Mar-14,"42,893.70","27,892.55",,,2024,,
6040,1105,Hashmarks,Apr-14,"33,502.30","26,801.85",,,2024,,
6041,1105,Hashmarks,May-14,"74,135.50","60,429.25",,,2024,,
6042,1105,Hashmarks,Jun-14,"40,724.75","31,459.00",,,2024,,
6043,1105,Hashmarks,Jul-14,"37,206.00","29,764.80",,,2024,,
6044,1105,Hashmarks,Aug-14,"30,079.70","26,234.80",,,2024,,
6045,1105,Hashmarks,Sep-14,"45,806.65","34,474.30","5,32,208.97","4,24,272.50",2024,,
6046,1105,Hashmarks,Oct-14,"92,996.25","74,397.00",,,2024,,
6047,1105,Hashmarks,Nov-14,"55,001.95","44,991.60",,,2024,,
6048,1105,Hashmarks,Dec-14,"58,138.65","45,520.95",,,2024,,
6049,1105,Hashmarks,Jan-15,"33,498.55","26,798.85",,,2024,,
6050,1105,Hashmarks,Feb-15,"62,035.75","49,628.60",,,2024,,
6051,1105,Hashmarks,Mar-15,"47,798.80","38,239.05",,,2024,,
6052,1105,Hashmarks,Apr-15,"55,716.40","44,573.10",,,2024,,
6053,1105,Hashmarks,May-15,"27,379.45","21,903.55",,,2024,,
6054,1105,Hashmarks,Jun-15,"47,842.70","38,274.15",,,2024,,
6055,1105,Hashmarks,Jul-15,"31,747.00","25,397.60",,,2024,,
6056,1105,Hashmarks,Aug-15,"44,131.85","35,305.45",,,2024,,
6057,1105,Hashmarks,Sep-15,"35,665.20","28,532.15","5,91,952.55","4,73,562.05",2024,,
6058,1105,Hashmarks,Oct-15,"28,600.15","22,880.10",,,2024,,
6059,1105,Hashmarks,Nov-15,"35,578.85","28,463.10",,,2024,,
6060,1105,Hashmarks,Dec-15,"62,398.75","49,919.00",,,2024,,
6061,1105,Hashmarks,Jan-16,"53,110.35","42,488.30",,,2024,,
6062,1105,Hashmarks,Feb-16,"14,177.45","11,341.95",,,2024,,
6063,1105,Hashmarks,Mar-16,"48,763.20","39,010.55",,,2024,,
6064,1105,Hashmarks,Apr-16,"51,781.80","41,425.45",,,2024,,
6065,1105,Hashmarks,May-16,"54,015.35","43,212.25",,,2024,,
6066,1105,Hashmarks,Jun-16,"74,269.05","59,415.25",,,2024,,
6067,1105,Hashmarks,Jul-16,"54,992.50","43,994.00",,,2024,,
6068,1105,Hashmarks,Aug-16,"49,898.95","39,919.15",,,2024,,
6069,1105,Hashmarks,"Sep-16 Oct-16 Nov-16
Dec-16","39,445.75
51,149.75","31,556.60
40,919.80","5,67,032.15","4,53,625.70",2024,,
6070,1105,Hashmarks,Jan-17,"32,500.05","26,000.00",,,2024,,
6071,1105,Hashmarks,Feb-17,"40,012.75","32,010.20",,,2024,,
6072,1105,Hashmarks,Mar-17,"60,901.70","48,721.35",,,2024,,
6073,1105,Hashmarks,Apr-17,"44,683.45","35,746.75",,,2024,,
6074,1105,Hashmarks,May-17,"38,767.55","31,014.05",,,2024,,
6075,1105,Hashmarks,Jun-17,"48,988.15","39,190.50",,,2024,,
6076,1105,Hashmarks,Jul-17,"30,122.60","24,098.05",,,2024,,
6077,1105,Hashmarks,Aug-17,"41,906.20","33,524.95",,,2024,,
6078,1105,Hashmarks,Sep-17,"54,739.15","43,791.30","4,43,771.35","3,55,016.95",2024,,
6079,1105,Hashmarks,Oct-17,"22,605.75","18,084.60",,,2024,,
6080,1105,Hashmarks,Nov-17,"42,069.20","33,655.35",,,2024,,
6081,1105,Hashmarks,Dec-17,"49,937.50","39,950.00",,,2024,,
6082,1105,Hashmarks,Jan-18,"27,337.15","21,869.70",,,2024,,
6083,1105,Hashmarks,Feb-18,"58,531.65","46,825.30",,,2024,,
6084,1105,Hashmarks,Mar-18,"64,470.10","51,576.05",,,2024,,
6085,1105,Hashmarks,Apr-18,"48,581.90","38,865.55",,,2024,,
6086,1105,Hashmarks,May-18,"33,997.40","27,197.95",,,2024,,
6087,1105,Hashmarks,Jun-18,"42,932.20","34,345.75",,,2024,,
6088,1105,Hashmarks,Jul-18,"11,936.65","9,549.30",,,2024,,
6089,1105,Hashmarks,Aug-18,"24,119.80","19,295.85",,,2024,,
6090,1105,Hashmarks,Sep-18,"16,373.15","13,098.50","4,42,892.45","3,54,313.90",2024,,
6091,1105,Hashmarks,Oct-18,"22,272.40","17,817.90",,,2024,,
6092,1105,Hashmarks,Nov-18,"3,087.85","2,470.30",,,2024,,
6093,1105,Hashmarks,Dec-18,"7,024.00","5,619.20",,,2024,,
6094,1105,Hashmarks,Jan-19,"11,222.55","8,978.05",,,2024,,
6095,1105,Hashmarks,Feb-19,"34,768.60","27,814.90",,,2024,,
6096,1105,Hashmarks,Mar-19,"49,238.35","39,390.70",,,2024,,
6097,1105,Hashmarks,Apr-19,"29,907.90","23,926.30",,,2024,,
6098,1105,Hashmarks,May-19,"16,394.85","13,115.90",,,2024,,
6099,1105,Hashmarks,Jun-19,"13,635.10","15,343.50",,,2024,,
6100,1105,Hashmarks,Jul-19,"30,928.50","20,307.35",,,2024,,
6101,1105,Hashmarks,Aug-19,"19,066.65","15,253.30",,,2024,,
6102,1105,Hashmarks,Sep-19,"14,112.75","11,290.20","2,51,659.50","2,01,327.60",2024,,
6103,1105,Hashmarks,Oct-19,"14,302.00","11,441.60",,,2024,,
6104,1105,Hashmarks,Nov-19,"13,667.95","10,934.35",,,2024,,
6105,1105,Hashmarks,Dec-19,"6,907.20","5,525.75",,,2024,,
6106,1105,Hashmarks,Jan-20,"8,298.85","6,639.10",,,2024,,
6107,1105,Hashmarks,Feb-20,664.15,531.30,,,2024,,
6108,1105,Hashmarks,Mar-20,"2,044.30","2,607.10",,,2024,,
6109,1105,Hashmarks,"Apr-20
May-20","11,555.95","8,273.10",,,2024,,
6110,1105,Hashmarks,"Jun-20
Jul-20","5,199.50","4,159.60",,,2024,,
6111,1105,Hashmarks,Aug-20,,,,,2024,,
6112,1105,Hashmarks,Sep-20,"7,341.50","5,873.20","69,981.40","55,985.10",2024,,
6113,1105,Hashmarks,Oct-20,"2,697.80","2,158.25",,,2024,,
6114,1105,Hashmarks,Nov-20,"10,702.75","8,562.20",,,2024,,
6115,1105,Hashmarks,Dec-20,"12,709.75","10,167.80",,,2024,,
6116,1105,Hashmarks,Jan-21,"9,277.35","7,421.90",,,2024,,
6117,1105,Hashmarks,Feb-21,"2,632.00","2,105.60",,,2024,,
6118,1105,Hashmarks,Mar-21,"2,134.25","1,707.40",,,2024,,
6119,1105,Hashmarks,Apr-21,"6,845.65","5,476.50",,,2024,,
6120,1105,Hashmarks,May-21,,,,,2024,,
6121,1105,Hashmarks,Jun-21,,,,,2024,,
6122,1105,Hashmarks,Jul-21,"2,029.00","1,623.20",,,2024,,
6123,1105,Hashmarks,Aug-21,"9,619.10","7,695.30",,,2024,,
6124,1105,Hashmarks,Sep-21,"2,372.00","1,897.60","61,019.65",,2024,,
6125,1105,Hashmarks,Oct-21,"3,849.00","3,079.20",,,2024,,
6126,1105,Hashmarks,Nov-21,"6,054.95","4,843.95",,,2024,,
6127,1105,Hashmarks,Dec-21,"2,924.70","2,339.75",,,2024,,
6128,1105,Hashmarks,Jan-22,"8,019.50","6,415.60",,,2024,,
6129,1105,Hashmarks,Feb-22,"5,270.35","4,216.30",,,2024,,
6130,1105,Hashmarks,Mar-22,"4,828.30","3,862.65",,,2024,,
6131,1105,Hashmarks,Apr-22,"6,747.00","5,397.60",,,2024,,
6132,1105,Hashmarks,May-22,"3,492.00","2,793.60",,,2024,,
6133,1105,Hashmarks,Jun-22,"5,530.00","4,424.00",,,2024,,
6134,1105,Hashmarks,Jul-22,287.8,230.25,,,2024,,
6135,1105,Hashmarks,Aug-22,"3,655.70","2,924.55",,,2024,,
6136,1105,Hashmarks,Sep-22,610.00,488.00,"51,269.30",,2024,,
6137,1105,Hashmarks,Oct-22,"2,261.00","1,808.80",,,2024,,
6138,1105,Hashmarks,Nov-22,"5,555.00","4,444.00",,,2024,,
6139,1105,Hashmarks,Dec-22,"2,248.05","1,798.45",,,2024,,
6140,1105,Hashmarks,Jan-23,"2,440.00","1,952.00",,,2024,,
6141,1105,Hashmarks,Feb-23,"8,118.00","6,494.40",,,2024,,
6142,1105,Hashmarks,"Mar-23
Apr-23","3,304.90","2,643.92",,,2024,,
6143,1105,Hashmarks,"May-23
Jun-23",,-0.02,,,2024,,
6144,1105,Hashmarks,Jul-23,,,,,2024,,
6145,1105,Hashmarks,Aug-23,,,,,2024,,
6146,1105,Hashmarks,Sep-23,-7,,"23,919.95",,2024,,
6147,1105,Hashmarks,Oct-23,2.00,,,,2024,,
6148,1105,Hashmarks,"Nov-23
Dec-23",5.00,,,,2024,,
6149,1105,Hashmarks,Jan-24,,,,,2024,,
6150,1105,Hashmarks,Feb-24,,,,,2024,,
6151,1105,Hashmarks,Mar-24,,,,,2024,,
6152,1105,Hashmarks,Apr-24,,,,,2024,,
6153,1105,Hashmarks,May-24,,,,,2024,,
6154,1105,Hashmarks,Jun-24,,,,,2024,,
6155,1105,Hashmarks,Jul-24,,,,,2024,,
6156,1105,Hashmarks,Aug-24,,,,,2024,,
6157,1105,Hashmarks,Sep-24,,,7.00,,2024,,
6158,1107,Courtney BC,Oct-13,"17,715.64","14,440.00",,,2024,,
6159,1107,Courtney BC,Nov-13,"17,167.15","13,733.75",,,2024,,
6160,1107,Courtney BC,Dec-13,"29,661.20","24,950.80",,,2024,,
6161,1107,Courtney BC,Jan-14,"30,880.98","22,771.20",,,2024,,
6162,1107,Courtney BC,Feb-14,"17,532.70","14,026.20",,,2024,,
6163,1107,Courtney BC,Mar-14,"48,815.75",,,,2024,,
6164,1107,Courtney BC,Apr-14,"41,015.45",,,,2024,,
6165,1107,Courtney BC,May-14,"19,141.55",,,,2024,,
6166,1107,Courtney BC,Jun-14,-,,,,2024,,
6167,1107,Courtney BC,Jul-14,"47,875.65","38,300.50",,,2024,,
6168,1107,Courtney BC,Aug-14,"33,977.70","27,182.15",,,2024,,
6169,1107,Courtney BC,Sep-14,"24,186.95","24,397.00",,,2024,,
6170,1107,Courtney BC,Oct-14,"33,027.40","21,374.50",,,2024,,
6171,1107,Courtney BC,Nov-14,"33,225.25","26,580.20",,,2024,,
6172,1107,Courtney BC,Dec-14,"23,417.75","18,734.20",,,2024,,
6173,1107,Courtney BC,Jan-15,"38,974.95","31,179.95","3,47,643.32","2,77,670.45",2024,,
6174,1107,Courtney BC,Feb-15,"26,675.35","21,340.30",,,2024,,
6175,1107,Courtney BC,Mar-15,"53,393.95","43,748.00",,,2024,,
6176,1107,Courtney BC,Apr-15,"45,256.05","35,172.00",,,2024,,
6177,1107,Courtney BC,May-15,"38,688.25","30,950.60",,,2024,,
6178,1107,Courtney BC,Jun-15,"27,573.65","22,058.95",,,2024,,
6179,1107,Courtney BC,Jul-15,"21,956.65","17,565.30",,,2024,,
6180,1107,Courtney BC,Aug-15,"20,348.70","16,278.95",,,2024,,
6181,1107,Courtney BC,Sep-15,"27,856.40","22,285.10",,,2024,,
6182,1107,Courtney BC,Oct-15,"22,188.30","17,750.65",,,2024,,
6183,1107,Courtney BC,Nov-15,"35,249.15","28,199.30",,,2024,,
6184,1107,Courtney BC,Dec-15,"23,790.30","19,032.25",,,2024,,
6185,1107,Courtney BC,Jan-16,"24,342.05","19,473.65","3,67,318.80","2,93,855.05",2024,,
6186,1107,Courtney BC,Feb-16,"33,587.05","26,869.65",,,2024,,
6187,1107,Courtney BC,Mar-16,"28,148.15","22,518.50",,,2024,,
6188,1107,Courtney BC,Apr-16,"25,831.20","20,664.95",,,2024,,
6189,1107,Courtney BC,May-16,"8,064.45","6,451.55",,,2024,,
6190,1107,Courtney BC,Jun-16,"25,174.45","20,139.55",,,2024,,
6191,1107,Courtney BC,Jul-16,"17,753.60","14,202.85",,,2024,,
6192,1107,Courtney BC,Aug-16,"27,512.40","20,901.50",,,2024,,
6193,1107,Courtney BC,Sep-16,"28,998.30","23,198.65",,,2024,,
6194,1107,Courtney BC,Oct-16,"47,917.55","38,334.05",,,2024,,
6195,1107,Courtney BC,Nov-16,"25,695.70","20,556.55",,,2024,,
6196,1107,Courtney BC,Dec-16,"24,046.65","19,237.30",,,2024,,
6197,1107,Courtney BC,Jan-17,"43,418.10","34,734.50","3,36,147.60","2,67,809.60",2024,,
6198,1107,Courtney BC,Feb-17,"41,952.65","33,562.15",,,2024,,
6199,1107,Courtney BC,Mar-17,"28,162.15","22,529.70",,,2024,,
6200,1107,Courtney BC,Apr-17,"21,890.80","17,512.65",,,2024,,
6201,1107,Courtney BC,May-17,"6,917.65","5,534.10",,,2024,,
6202,1107,Courtney BC,Jun-17,"14,307.75","11,446.20",,,2024,,
6203,1107,Courtney BC,Jul-17,"21,777.90","17,422.30",,,2024,,
6204,1107,Courtney BC,Aug-17,"21,370.75","17,096.60",,,2024,,
6205,1107,Courtney BC,Sep-17,"21,425.00","17,140.00",,,2024,,
6206,1107,Courtney BC,Oct-17,"36,819.15","29,455.35",,,2024,,
6207,1107,Courtney BC,Nov-17,"8,555.30","6,844.25",,,2024,,
6208,1107,Courtney BC,Dec-17,"13,604.95","10,883.95",,,2024,,
6209,1107,Courtney BC,Jan-18,"14,756.00","11,804.80","2,51,540.05","2,01,232.05",2024,,
6210,1107,Courtney BC,Feb-18,"27,651.05","22,120.85",,,2024,,
6211,1107,Courtney BC,Mar-18,"37,266.05","29,812.85",,,2024,,
6212,1107,Courtney BC,Apr-18,"27,853.10","22,282.50",,,2024,,
6213,1107,Courtney BC,May-18,"23,735.80","18,988.65",,,2024,,
6214,1107,Courtney BC,Jun-18,"23,208.85","18,567.05",,,2024,,
6215,1107,Courtney BC,Jul-18,"26,329.65","21,063.70",,,2024,,
6216,1107,Courtney BC,Aug-18,"14,220.50","11,376.40",,,2024,,
6217,1107,Courtney BC,Sep-18,"34,871.65","27,897.30",,,2024,,
6218,1107,Courtney BC,Oct-18,"17,172.50","13,738.00",,,2024,,
6219,1107,Courtney BC,Nov-18,"44,634.00","35,707.20",,,2024,,
6220,1107,Courtney BC,Dec-18,"39,367.75","31,494.20",,,2024,,
6221,1107,Courtney BC,Jan-19,"30,176.00","24,140.80","3,46,486.90","2,77,189.50",2024,,
6222,1107,Courtney BC,"Feb-19 Mar-19
Apr-19","40,790.10","32,632.10",,,2024,,
6223,1107,Courtney BC,May-19,"37,412.35","29,929.85",,,2024,,
6224,1107,Courtney BC,Jun-19,"40,765.00","32,612.00",,,2024,,
6225,1107,Courtney BC,Jul-19,"64,348.10","53,760.10",,,2024,,
6226,1107,Courtney BC,Aug-19,"5,056.40
- 17,290.40","1,763.50
- 18,665.60",,,2024,,
6227,1107,Courtney BC,Sep-19,"39,296.35","28,417.65",,,2024,,
6228,1107,Courtney BC,Oct-19,"40,845.30","34,197.80",,,2024,,
6229,1107,Courtney BC,Nov-19,"36,655.15","30,654.40",,,2024,,
6230,1107,Courtney BC,Dec-19,"54,168.55","38,669.25",,,2024,,
6231,1107,Courtney BC,Jan-20,"6,386.85","10,386.40","3,83,014.55","3,11,688.65",2024,,
6232,1107,Courtney BC,Feb-20,"30,053.45","18,765.85",,,2024,,
6233,1107,Courtney BC,Mar-20,"17,392.80","16,849.05",,,2024,,
6234,1107,Courtney BC,"Apr-20
May-20","40,336.30","34,902.30",,,2024,,
6235,1107,Courtney BC,Jun-20,"40,450.85","26,792.60",,,2024,,
6236,1107,Courtney BC,Jul-20,"34,215.70","27,372.55",,,2024,,
6237,1107,Courtney BC,Aug-20,"31,744.15","25,395.35",,,2024,,
6238,1107,Courtney BC,Sep-20,"9,930.45","7,944.35",,,2024,,
6239,1107,Courtney BC,Oct-20,"10,479.60","8,383.70",,,2024,,
6240,1107,Courtney BC,Nov-20,"30,589.05","24,471.25",,,2024,,
6241,1107,Courtney BC,"Dec-20
Jan-21 Feb-21","22,142.90","17,714.30",,,2024,,
6242,1107,Courtney BC,Mar-21,"39,562.05","31,649.65","3,06,897.30","2,40,240.95",2024,,
6243,1107,Courtney BC,Apr-21,"16,517.90","13,214.30",,,2024,,
6244,1107,Courtney BC,May-21,"31,987.10","25,589.65",,,2024,,
6245,1107,Courtney BC,Jun-21,"36,115.50
- 35,579.35","28,892.40
- 28,463.45",,,2024,,
6246,1107,Courtney BC,Jul-21,"22,260.00","17,808.00",,,2024,,
6247,1107,Courtney BC,Aug-21,"14,801.00","11,840.80",,,2024,,
6248,1107,Courtney BC,Sep-21,"18,945.50","15,156.40",,,2024,,
6249,1107,Courtney BC,Oct-21,"22,603.90","19,973.60",,,2024,,
6250,1107,Courtney BC,Nov-21,"32,102.95","23,791.90",,,2024,,
6251,1107,Courtney BC,Dec-21,"12,705.95","12,651.55",,,2024,,
6252,1107,Courtney BC,Jan-22,"15,834.65","10,180.95","2,59,453.80","2,07,563.00",2024,,
6253,1107,Courtney BC,Feb-22,"2,345.70","1,876.55",,,2024,,
6254,1107,Courtney BC,Mar-22,0,0,,,2024,,
6255,1107,Courtney BC,Apr-22,"8,130.40","6,504.30",,,2024,,
6256,1107,Courtney BC,May-22,"20,563.75","17,595.00",,,2024,,
6257,1107,Courtney BC,Jun-22,20646.6,16645.1,,,2024,,
6258,1107,Courtney BC,Jul-22,26234,19715.35,,,2024,,
6259,1107,Courtney BC,Aug-22,"8,320.00","6,656.00",,,2024,,
6260,1107,Courtney BC,Sep-22,319.8,2898.05,,,2024,,
6261,1107,Courtney BC,Oct-22,22971.15,15734.7,,,2024,,
6262,1107,Courtney BC,Nov-22,"11,603.95","9,283.15",,,2024,,
6263,1107,Courtney BC,Dec-22,"-22,416.00",422.8,,,2024,,
6264,1107,Courtney BC,Jan-23,"39,980.05",13628.45,"1,38,699.40","1,10,959.45",2024,,
6265,1107,Courtney BC,Feb-23,"20,477.75",16382.2,,,2024,,
6266,1107,Courtney BC,Mar-23,"23,375.15","18,700.10",,,2024,,
6267,1107,Courtney BC,Apr-23,"15,197.30","12,157.85",,,2024,,
6268,1107,Courtney BC,May-23,"15,435.75",20550.6,,,2024,,
6269,1107,Courtney BC,Jun-23,"15,884.70",4505.75,,,2024,,
6270,1107,Courtney BC,Jul-23,"23,799.80",19039.85,,,2024,,
6271,1107,Courtney BC,Aug-23,"27,586.60","22,069.30",,,2024,,
6272,1107,Courtney BC,Sep-23,"13,993.00","11,194.40",,,2024,,
6273,1107,Courtney BC,Oct-23,"8,372.25",6697.8,,,2024,,
6274,1107,Courtney BC,Nov-23,"5,654.00","14,342.80",,,2024,,
6275,1107,Courtney BC,Dec-23,"31,638.90","15,491.50",,,2024,,
6276,1107,Courtney BC,Jan-24,"3,591.60","18,045.20","2,05,006.80","1,79,177.35",2024,,
6277,1107,Courtney BC,Feb-24,"46,368.00","26,203.00",,,2024,,
6278,1107,Courtney BC,Mar-24,"26,707.85","18,371.75",,,2024,,
6279,1107,Courtney BC,Apr-24,"22,854.65","24,167.80",,,2024,,
6280,1107,Courtney BC,"May-24 Jun-24 Jul-24 Aug-24
Sep-24","11,764.90","16,138.55",,,2024,,
6281,1107,Courtney BC,,"42,365.15","21,484.85",,,2024,,
6282,1107,Courtney BC,,"9,848.45","10,560.80",,,2024,,
6283,1107,Courtney BC,,"15,728.75","9,168.85",,,2024,,
6284,1107,Courtney BC,,,,"1,75,637.75","1,26,095.60",2024,,
6285,1109,Taiyo Golf Course,Oct-13,"2,57,070.49","2,05,339.15",,,2024,,
6286,1109,Taiyo Golf Course,Nov-13,"2,55,497.60","2,06,762.10",,,2024,,
6287,1109,Taiyo Golf Course,Dec-13,"2,54,439.10","2,01,187.30",,,2024,,
6288,1109,Taiyo Golf Course,Jan-14,"2,98,695.53","2,32,802.10",,,2024,,
6289,1109,Taiyo Golf Course,Feb-14,"2,28,688.05","1,82,950.40",,,2024,,
6290,1109,Taiyo Golf Course,Mar-14,"2,58,043.05","2,06,434.45",,,2024,,
6291,1109,Taiyo Golf Course,Apr-14,"2,23,859.95","1,80,751.95",,,2024,,
6292,1109,Taiyo Golf Course,May-14,"2,74,378.50","2,17,838.75",,,2024,,
6293,1109,Taiyo Golf Course,Jun-14,"2,64,532.55","2,11,626.05",,,2024,,
6294,1109,Taiyo Golf Course,Jul-14,"2,09,458.85","1,70,750.70",,,2024,,
6295,1109,Taiyo Golf Course,Aug-14,"2,82,949.15","2,29,393.55",,,2024,,
6296,1109,Taiyo Golf Course,Sep-14,"2,71,039.95","2,13,636.15","30,78,652.77","24,59,472.65",2024,,
6297,1109,Taiyo Golf Course,Oct-14,"2,59,021.00","2,04,194.75",,,2024,,
6298,1109,Taiyo Golf Course,Nov-14,"2,13,839.45","1,71,071.60",,,2024,,
6299,1109,Taiyo Golf Course,Dec-14,"2,26,864.65","1,83,577.15",,,2024,,
6300,1109,Taiyo Golf Course,Jan-15,"2,04,089.35","1,62,322.25",,,2024,,
6301,1109,Taiyo Golf Course,Feb-15,"2,01,701.15","1,60,224.75",,,2024,,
6302,1109,Taiyo Golf Course,Mar-15,"1,44,401.00","1,15,520.75",,,2024,,
6303,1109,Taiyo Golf Course,Apr-15,"1,92,845.25","1,54,276.15",,,2024,,
6304,1109,Taiyo Golf Course,May-15,"3,14,586.70","2,51,669.35",,,2024,,
6305,1109,Taiyo Golf Course,Jun-15,"3,10,443.00","2,48,354.40",,,2024,,
